lon,lat,elv,elv
-78.44,-0.729,4.22768,4227.68
-78.44,-0.732,4.25253,4252.53
-78.44,-0.735,4.33418,4334.18
-78.44,-0.737,4.32903,4329.03
-78.44,-0.74,4.31176,4311.76
-78.44,-0.743,4.28839,4288.39
-78.44,-0.746,4.25176,4251.76
-78.44,-0.748,4.22679,4226.79
-78.44,-0.751,4.22134,4221.34
-78.44,-0.754,4.16774,4167.74
-78.44,-0.757,4.0858,4085.8
-78.44,-0.759,4.02258,4022.58
-78.44,-0.762,3.95813,3958.13
-78.44,-0.765,3.89275,3892.75
-78.44,-0.768,3.84216,3842.16
-78.44,-0.77,3.77891,3778.91
-78.44,-0.773,3.67561,3675.61
-78.44,-0.776,3.63699,3636.99
-78.44,-0.779,3.64279,3642.79
-78.44,-0.781,3.67124,3671.24
-78.44,-0.784,3.78196,3781.96
-78.44,-0.787,3.80498,3804.98
-78.44,-0.79,3.75632,3756.32
-78.44,-0.792,3.6276,3627.6
-78.44,-0.795,3.61143,3611.43
-78.44,-0.798,3.66786,3667.86
-78.44,-0.8,3.76849,3768.49
-78.44,-0.803,3.83688,3836.88
-78.44,-0.806,3.82216,3822.16
-78.44,-0.809,3.74794,3747.94
-78.44,-0.811,3.74688,3746.88
-78.44,-0.814,3.70633,3706.33
-78.44,-0.817,3.64261,3642.61
-78.44,-0.82,3.65385,3653.85
-78.44,-0.822,3.68759,3687.59
-78.44,-0.825,3.71063,3710.63
-78.44,-0.828,3.70659,3706.59
-78.44,-0.831,3.73227,3732.27
-78.44,-0.833,3.78211,3782.11
-78.44,-0.836,3.80626,3806.26
-78.437,-0.559,3.6653,3665.3
-78.437,-0.562,3.66775,3667.75
-78.437,-0.564,3.67603,3676.03
-78.437,-0.567,3.68431,3684.31
-78.437,-0.57,3.69093,3690.93
-78.437,-0.573,3.69371,3693.71
-78.437,-0.575,3.70305,3703.05
-78.437,-0.578,3.70673,3706.73
-78.437,-0.581,3.70619,3706.19
-78.437,-0.584,3.70888,3708.88
-78.437,-0.586,3.71412,3714.12
-78.437,-0.589,3.73022,3730.22
-78.437,-0.592,3.75435,3754.35
-78.437,-0.595,3.78611,3786.11
-78.437,-0.597,3.80267,3802.67
-78.437,-0.6,3.81795,3817.95
-78.437,-0.603,3.82893,3828.93
-78.437,-0.605,3.84192,3841.92
-78.437,-0.608,3.85684,3856.84
-78.437,-0.611,3.87961,3879.61
-78.437,-0.614,3.8984,3898.4
-78.437,-0.616,3.92644,3926.44
-78.437,-0.619,3.94496,3944.96
-78.437,-0.622,3.95421,3954.21
-78.437,-0.625,3.97276,3972.76
-78.437,-0.627,4.00134,4001.34
-78.437,-0.63,4.03839,4038.39
-78.437,-0.633,4.07494,4074.94
-78.437,-0.636,4.12549,4125.49
-78.437,-0.638,4.17341,4173.41
-78.437,-0.641,4.22065,4220.65
-78.437,-0.644,4.26274,4262.74
-78.437,-0.647,4.32439,4324.39
-78.437,-0.649,4.38538,4385.38
-78.437,-0.652,4.45301,4453.01
-78.437,-0.655,4.52607,4526.07
-78.437,-0.658,4.60294,4602.94
-78.437,-0.66,4.69794,4697.94
-78.437,-0.663,4.81377,4813.77
-78.437,-0.666,4.93229,4932.29
-78.437,-0.669,5.08682,5086.82
-78.437,-0.671,5.25384,5253.84
-78.437,-0.674,5.39636,5396.36
-78.437,-0.677,5.53646,5536.46
-78.437,-0.68,5.77047,5770.47
-78.437,-0.682,5.77318,5773.18
-78.437,-0.685,5.77251,5772.51
-78.437,-0.688,5.73305,5733.05
-78.437,-0.691,5.54796,5547.96
-78.437,-0.693,5.3622,5362.2
-78.437,-0.696,5.19253,5192.53
-78.437,-0.699,5.0345,5034.5
-78.437,-0.702,4.87795,4877.95
-78.437,-0.704,4.7571,4757.1
-78.437,-0.707,4.65146,4651.46
-78.437,-0.71,4.57819,4578.19
-78.437,-0.713,4.55069,4550.69
-78.437,-0.715,4.47537,4475.37
-78.437,-0.718,4.39384,4393.84
-78.437,-0.721,4.32885,4328.85
-78.437,-0.724,4.28673,4286.73
-78.437,-0.726,4.25986,4259.86
-78.437,-0.729,4.22532,4225.32
-78.437,-0.732,4.18744,4187.44
-78.437,-0.735,4.23523,4235.23
-78.437,-0.737,4.33391,4333.91
-78.437,-0.74,4.35862,4358.62
-78.437,-0.743,4.31131,4311.31
-78.437,-0.746,4.2783,4278.3
-78.437,-0.748,4.26533,4265.33
-78.437,-0.751,4.22633,4226.33
-78.437,-0.754,4.13564,4135.64
-78.437,-0.757,4.07381,4073.81
-78.437,-0.759,4.0332,4033.2
-78.437,-0.762,4.00724,4007.24
-78.437,-0.765,3.95749,3957.49
-78.437,-0.768,3.91186,3911.86
-78.437,-0.77,3.77325,3773.25
-78.437,-0.773,3.67605,3676.05
-78.437,-0.776,3.67994,3679.94
-78.437,-0.779,3.68607,3686.07
-78.437,-0.781,3.67948,3679.48
-78.437,-0.784,3.78624,3786.24
-78.437,-0.787,3.8535,3853.5
-78.437,-0.79,3.77318,3773.18
-78.437,-0.792,3.64686,3646.86
-78.437,-0.795,3.64445,3644.45
-78.437,-0.798,3.64098,3640.98
-78.437,-0.8,3.71603,3716.03
-78.437,-0.803,3.78902,3789.02
-78.437,-0.806,3.82764,3827.64
-78.437,-0.809,3.75555,3755.55
-78.437,-0.811,3.7877,3787.7
-78.437,-0.814,3.73324,3733.24
-78.437,-0.817,3.65799,3657.99
-78.437,-0.82,3.68376,3683.76
-78.437,-0.822,3.68623,3686.23
-78.437,-0.825,3.74649,3746.49
-78.437,-0.828,3.74322,3743.22
-78.437,-0.831,3.73577,3735.77
-78.437,-0.833,3.76409,3764.09
-78.437,-0.836,3.78633,3786.33
-78.434,-0.559,3.65318,3653.18
-78.434,-0.562,3.66461,3664.61
-78.434,-0.564,3.66861,3668.61
-78.434,-0.567,3.67111,3671.11
-78.434,-0.57,3.67545,3675.45
-78.434,-0.573,3.67851,3678.51
-78.434,-0.575,3.68027,3680.27
-78.434,-0.578,3.68358,3683.58
-78.434,-0.581,3.68775,3687.75
-78.434,-0.584,3.69735,3697.35
-78.434,-0.586,3.71284,3712.84
-78.434,-0.589,3.7466,3746.6
-78.434,-0.592,3.78996,3789.96
-78.434,-0.595,3.8064,3806.4
-78.434,-0.597,3.81735,3817.35
-78.434,-0.6,3.82949,3829.49
-78.434,-0.603,3.84425,3844.25
-78.434,-0.605,3.87457,3874.57
-78.434,-0.608,3.90215,3902.15
-78.434,-0.611,3.92666,3926.66
-78.434,-0.614,3.94628,3946.28
-78.434,-0.616,3.95477,3954.77
-78.434,-0.619,3.96259,3962.59
-78.434,-0.622,3.97798,3977.98
-78.434,-0.625,4.00296,4002.96
-78.434,-0.627,4.03194,4031.94
-78.434,-0.63,4.06602,4066.02
-78.434,-0.633,4.10097,4100.97
-78.434,-0.636,4.13355,4133.55
-78.434,-0.638,4.1892,4189.2
-78.434,-0.641,4.23724,4237.24
-78.434,-0.644,4.27586,4275.86
-78.434,-0.647,4.31467,4314.67
-78.434,-0.649,4.3616,4361.6
-78.434,-0.652,4.41649,4416.49
-78.434,-0.655,4.48047,4480.47
-78.434,-0.658,4.55612,4556.12
-78.434,-0.66,4.6607,4660.7
-78.434,-0.663,4.76116,4761.16
-78.434,-0.666,4.87151,4871.51
-78.434,-0.669,5.0279,5027.9
-78.434,-0.671,5.17688,5176.88
-78.434,-0.674,5.33573,5335.73
-78.434,-0.677,5.50916,5509.16
-78.434,-0.68,5.68972,5689.72
-78.434,-0.682,5.77432,5774.32
-78.434,-0.685,5.74312,5743.12
-78.434,-0.688,5.65654,5656.54
-78.434,-0.691,5.49758,5497.58
-78.434,-0.693,5.32834,5328.34
-78.434,-0.696,5.18028,5180.28
-78.434,-0.699,5.03097,5030.97
-78.434,-0.702,4.88547,4885.47
-78.434,-0.704,4.75866,4758.66
-78.434,-0.707,4.64463,4644.63
-78.434,-0.71,4.56853,4568.53
-78.434,-0.713,4.49893,4498.93
-78.434,-0.715,4.42989,4429.89
-78.434,-0.718,4.37093,4370.93
-78.434,-0.721,4.30773,4307.73
-78.434,-0.724,4.28006,4280.06
-78.434,-0.726,4.26989,4269.89
-78.434,-0.729,4.26262,4262.62
-78.434,-0.732,4.21,4210
-78.434,-0.735,4.17814,4178.14
-78.434,-0.737,4.27552,4275.52
-78.434,-0.74,4.32048,4320.48
-78.434,-0.743,4.34844,4348.44
-78.434,-0.746,4.32898,4328.98
-78.434,-0.748,4.27159,4271.59
-78.434,-0.751,4.17713,4177.13
-78.434,-0.754,4.11194,4111.94
-78.434,-0.757,4.06583,4065.83
-78.434,-0.759,4.0297,4029.7
-78.434,-0.762,4.00942,4009.42
-78.434,-0.765,3.98755,3987.55
-78.434,-0.768,3.9013,3901.3
-78.434,-0.77,3.77612,3776.12
-78.434,-0.773,3.68058,3680.58
-78.434,-0.776,3.72304,3723.04
-78.434,-0.779,3.70972,3709.72
-78.434,-0.781,3.69898,3698.98
-78.434,-0.784,3.80629,3806.29
-78.434,-0.787,3.86527,3865.27
-78.434,-0.79,3.76363,3763.63
-78.434,-0.792,3.66476,3664.76
-78.434,-0.795,3.6736,3673.6
-78.434,-0.798,3.67947,3679.47
-78.434,-0.8,3.67254,3672.54
-78.434,-0.803,3.75483,3754.83
-78.434,-0.806,3.84308,3843.08
-78.434,-0.809,3.77682,3776.82
-78.434,-0.811,3.82072,3820.72
-78.434,-0.814,3.77362,3773.62
-78.434,-0.817,3.68387,3683.87
-78.434,-0.82,3.71276,3712.76
-78.434,-0.822,3.7266,3726.6
-78.434,-0.825,3.76338,3763.38
-78.434,-0.828,3.79335,3793.35
-78.434,-0.831,3.76187,3761.87
-78.434,-0.833,3.75476,3754.76
-78.434,-0.836,3.77802,3778.02
-78.432,-0.559,3.60143,3601.43
-78.432,-0.562,3.60853,3608.53
-78.432,-0.564,3.62921,3629.21
-78.432,-0.567,3.64629,3646.29
-78.432,-0.57,3.6462,3646.2
-78.432,-0.573,3.65301,3653.01
-78.432,-0.575,3.66321,3663.21
-78.432,-0.578,3.67165,3671.65
-78.432,-0.581,3.68214,3682.14
-78.432,-0.584,3.69213,3692.13
-78.432,-0.586,3.70317,3703.17
-78.432,-0.589,3.71897,3718.97
-78.432,-0.592,3.74837,3748.37
-78.432,-0.595,3.788,3788
-78.432,-0.597,3.82325,3823.25
-78.432,-0.6,3.84869,3848.69
-78.432,-0.603,3.8641,3864.1
-78.432,-0.605,3.89748,3897.48
-78.432,-0.608,3.93637,3936.37
-78.432,-0.611,3.97085,3970.85
-78.432,-0.614,3.99334,3993.34
-78.432,-0.616,4.01103,4011.03
-78.432,-0.619,4.01488,4014.88
-78.432,-0.622,4.00736,4007.36
-78.432,-0.625,4.01426,4014.26
-78.432,-0.627,4.04187,4041.87
-78.432,-0.63,4.0677,4067.7
-78.432,-0.633,4.10568,4105.68
-78.432,-0.636,4.14319,4143.19
-78.432,-0.638,4.18393,4183.93
-78.432,-0.641,4.22552,4225.52
-78.432,-0.644,4.26845,4268.45
-78.432,-0.647,4.31514,4315.14
-78.432,-0.649,4.36047,4360.47
-78.432,-0.652,4.41294,4412.94
-78.432,-0.655,4.48243,4482.43
-78.432,-0.658,4.55086,4550.86
-78.432,-0.66,4.63298,4632.98
-78.432,-0.663,4.72798,4727.98
-78.432,-0.666,4.81983,4819.83
-78.432,-0.669,4.96878,4968.78
-78.432,-0.671,5.15613,5156.13
-78.432,-0.674,5.3097,5309.7
-78.432,-0.677,5.45124,5451.24
-78.432,-0.68,5.57431,5574.31
-78.432,-0.682,5.63353,5633.53
-78.432,-0.685,5.59528,5595.28
-78.432,-0.688,5.50895,5508.95
-78.432,-0.691,5.40579,5405.79
-78.432,-0.693,5.29063,5290.63
-78.432,-0.696,5.17019,5170.19
-78.432,-0.699,5.02703,5027.03
-78.432,-0.702,4.88249,4882.49
-78.432,-0.704,4.75832,4758.32
-78.432,-0.707,4.63699,4636.99
-78.432,-0.71,4.54551,4545.51
-78.432,-0.713,4.49145,4491.45
-78.432,-0.715,4.42995,4429.95
-78.432,-0.718,4.3807,4380.7
-78.432,-0.721,4.34717,4347.17
-78.432,-0.724,4.30542,4305.42
-78.432,-0.726,4.23139,4231.39
-78.432,-0.729,4.19978,4199.78
-78.432,-0.732,4.20519,4205.19
-78.432,-0.735,4.15214,4152.14
-78.432,-0.737,4.19108,4191.08
-78.432,-0.74,4.27144,4271.44
-78.432,-0.743,4.32622,4326.22
-78.432,-0.746,4.31862,4318.62
-78.432,-0.748,4.24692,4246.92
-78.432,-0.751,4.17698,4176.98
-78.432,-0.754,4.10399,4103.99
-78.432,-0.757,4.04404,4044.04
-78.432,-0.759,4.00169,4001.69
-78.432,-0.762,3.97081,3970.81
-78.432,-0.765,3.93001,3930.01
-78.432,-0.768,3.86551,3865.51
-78.432,-0.77,3.77647,3776.47
-78.432,-0.773,3.69617,3696.17
-78.432,-0.776,3.78256,3782.56
-78.432,-0.779,3.73707,3737.07
-78.432,-0.781,3.7255,3725.5
-78.432,-0.784,3.84127,3841.27
-78.432,-0.787,3.88474,3884.74
-78.432,-0.79,3.78368,3783.68
-78.432,-0.792,3.68782,3687.82
-78.432,-0.795,3.70738,3707.38
-78.432,-0.798,3.75339,3753.39
-78.432,-0.8,3.69005,3690.05
-78.432,-0.803,3.74317,3743.17
-78.432,-0.806,3.84133,3841.33
-78.432,-0.809,3.79954,3799.54
-78.432,-0.811,3.84799,3847.99
-78.432,-0.814,3.80564,3805.64
-78.432,-0.817,3.72945,3729.45
-78.432,-0.82,3.6965,3696.5
-78.432,-0.822,3.7512,3751.2
-78.432,-0.825,3.80848,3808.48
-78.432,-0.828,3.86711,3867.11
-78.432,-0.831,3.80632,3806.32
-78.432,-0.833,3.76018,3760.18
-78.432,-0.836,3.76922,3769.22
-78.429,-0.559,3.6001,3600.1
-78.429,-0.562,3.6117,3611.7
-78.429,-0.564,3.6159,3615.9
-78.429,-0.567,3.62027,3620.27
-78.429,-0.57,3.64997,3649.97
-78.429,-0.573,3.67091,3670.91
-78.429,-0.575,3.673,3673
-78.429,-0.578,3.67718,3677.18
-78.429,-0.581,3.68367,3683.67
-78.429,-0.584,3.69152,3691.52
-78.429,-0.586,3.70026,3700.26
-78.429,-0.589,3.709,3709
-78.429,-0.592,3.72107,3721.07
-78.429,-0.595,3.74268,3742.68
-78.429,-0.597,3.77567,3775.67
-78.429,-0.6,3.82736,3827.36
-78.429,-0.603,3.89439,3894.39
-78.429,-0.605,3.92203,3922.03
-78.429,-0.608,3.96163,3961.63
-78.429,-0.611,3.99817,3998.17
-78.429,-0.614,4.02028,4020.28
-78.429,-0.616,4.03969,4039.69
-78.429,-0.619,4.04868,4048.68
-78.429,-0.622,4.03047,4030.47
-78.429,-0.625,4.02346,4023.46
-78.429,-0.627,4.03968,4039.68
-78.429,-0.63,4.06599,4065.99
-78.429,-0.633,4.10634,4106.34
-78.429,-0.636,4.14124,4141.24
-78.429,-0.638,4.17432,4174.32
-78.429,-0.641,4.2126,4212.6
-78.429,-0.644,4.25935,4259.35
-78.429,-0.647,4.31482,4314.82
-78.429,-0.649,4.36032,4360.32
-78.429,-0.652,4.40829,4408.29
-78.429,-0.655,4.46508,4465.08
-78.429,-0.658,4.53388,4533.88
-78.429,-0.66,4.60892,4608.92
-78.429,-0.663,4.69492,4694.92
-78.429,-0.666,4.79305,4793.05
-78.429,-0.669,4.91998,4919.98
-78.429,-0.671,5.08282,5082.82
-78.429,-0.674,5.20462,5204.62
-78.429,-0.677,5.31558,5315.58
-78.429,-0.68,5.4242,5424.2
-78.429,-0.682,5.4498,5449.8
-78.429,-0.685,5.42433,5424.33
-78.429,-0.688,5.36055,5360.55
-78.429,-0.691,5.25109,5251.09
-78.429,-0.693,5.15977,5159.77
-78.429,-0.696,5.07231,5072.31
-78.429,-0.699,4.95107,4951.07
-78.429,-0.702,4.82708,4827.08
-78.429,-0.704,4.73629,4736.29
-78.429,-0.707,4.64965,4649.65
-78.429,-0.71,4.55894,4558.94
-78.429,-0.713,4.46472,4464.72
-78.429,-0.715,4.41743,4417.43
-78.429,-0.718,4.35294,4352.94
-78.429,-0.721,4.38768,4387.68
-78.429,-0.724,4.33064,4330.64
-78.429,-0.726,4.22971,4229.71
-78.429,-0.729,4.16369,4163.69
-78.429,-0.732,4.12728,4127.28
-78.429,-0.735,4.11974,4119.74
-78.429,-0.737,4.10514,4105.14
-78.429,-0.74,4.15726,4157.26
-78.429,-0.743,4.22218,4222.18
-78.429,-0.746,4.26099,4260.99
-78.429,-0.748,4.23478,4234.78
-78.429,-0.751,4.18156,4181.56
-78.429,-0.754,4.12132,4121.32
-78.429,-0.757,4.07306,4073.06
-78.429,-0.759,4.02304,4023.04
-78.429,-0.762,3.96103,3961.03
-78.429,-0.765,3.91156,3911.56
-78.429,-0.768,3.85084,3850.84
-78.429,-0.77,3.75045,3750.45
-78.429,-0.773,3.75899,3758.99
-78.429,-0.776,3.81011,3810.11
-78.429,-0.779,3.74702,3747.02
-78.429,-0.781,3.76676,3766.76
-78.429,-0.784,3.87537,3875.37
-78.429,-0.787,3.87261,3872.61
-78.429,-0.79,3.7699,3769.9
-78.429,-0.792,3.70347,3703.47
-78.429,-0.795,3.75409,3754.09
-78.429,-0.798,3.77944,3779.44
-78.429,-0.8,3.70752,3707.52
-78.429,-0.803,3.75186,3751.86
-78.429,-0.806,3.83767,3837.67
-78.429,-0.809,3.81926,3819.26
-78.429,-0.811,3.86483,3864.83
-78.429,-0.814,3.84868,3848.68
-78.429,-0.817,3.78293,3782.93
-78.429,-0.82,3.70741,3707.41
-78.429,-0.822,3.761,3761
-78.429,-0.825,3.82376,3823.76
-78.429,-0.828,3.90242,3902.42
-78.429,-0.831,3.858,3858
-78.429,-0.833,3.78495,3784.95
-78.429,-0.836,3.76642,3766.42
-78.426,-0.559,3.63314,3633.14
-78.426,-0.562,3.64481,3644.81
-78.426,-0.564,3.65781,3657.81
-78.426,-0.567,3.64798,3647.98
-78.426,-0.57,3.64828,3648.28
-78.426,-0.573,3.65957,3659.57
-78.426,-0.575,3.6785,3678.5
-78.426,-0.578,3.68448,3684.48
-78.426,-0.581,3.68921,3689.21
-78.426,-0.584,3.69442,3694.42
-78.426,-0.586,3.7024,3702.4
-78.426,-0.589,3.71008,3710.08
-78.426,-0.592,3.71916,3719.16
-78.426,-0.595,3.72708,3727.08
-78.426,-0.597,3.73909,3739.09
-78.426,-0.6,3.76272,3762.72
-78.426,-0.603,3.83051,3830.51
-78.426,-0.605,3.90759,3907.59
-78.426,-0.608,3.95289,3952.89
-78.426,-0.611,3.97648,3976.48
-78.426,-0.614,3.99218,3992.18
-78.426,-0.616,4.01274,4012.74
-78.426,-0.619,4.04079,4040.79
-78.426,-0.622,4.02486,4024.86
-78.426,-0.625,4.00621,4006.21
-78.426,-0.627,4.02551,4025.51
-78.426,-0.63,4.05484,4054.84
-78.426,-0.633,4.09722,4097.22
-78.426,-0.636,4.1392,4139.2
-78.426,-0.638,4.17654,4176.54
-78.426,-0.641,4.21274,4212.74
-78.426,-0.644,4.26069,4260.69
-78.426,-0.647,4.30244,4302.44
-78.426,-0.649,4.34241,4342.41
-78.426,-0.652,4.39772,4397.72
-78.426,-0.655,4.44697,4446.97
-78.426,-0.658,4.50807,4508.07
-78.426,-0.66,4.5672,4567.2
-78.426,-0.663,4.66219,4662.19
-78.426,-0.666,4.75409,4754.09
-78.426,-0.669,4.87389,4873.89
-78.426,-0.671,4.99083,4990.83
-78.426,-0.674,5.08092,5080.92
-78.426,-0.677,5.18247,5182.47
-78.426,-0.68,5.24199,5241.99
-78.426,-0.682,5.27936,5279.36
-78.426,-0.685,5.26464,5264.64
-78.426,-0.688,5.23086,5230.86
-78.426,-0.691,5.14406,5144.06
-78.426,-0.693,5.03249,5032.49
-78.426,-0.696,4.94461,4944.61
-78.426,-0.699,4.84718,4847.18
-78.426,-0.702,4.75211,4752.11
-78.426,-0.704,4.67023,4670.23
-78.426,-0.707,4.63156,4631.56
-78.426,-0.71,4.5724,4572.4
-78.426,-0.713,4.47598,4475.98
-78.426,-0.715,4.40475,4404.75
-78.426,-0.718,4.3416,4341.6
-78.426,-0.721,4.30156,4301.56
-78.426,-0.724,4.27924,4279.24
-78.426,-0.726,4.21885,4218.85
-78.426,-0.729,4.16479,4164.79
-78.426,-0.732,4.10184,4101.84
-78.426,-0.735,4.05238,4052.38
-78.426,-0.737,4.03714,4037.14
-78.426,-0.74,4.03945,4039.45
-78.426,-0.743,4.0845,4084.5
-78.426,-0.746,4.13049,4130.49
-78.426,-0.748,4.14689,4146.89
-78.426,-0.751,4.12685,4126.85
-78.426,-0.754,4.09838,4098.38
-78.426,-0.757,4.06559,4065.59
-78.426,-0.759,4.0129,4012.9
-78.426,-0.762,3.9495,3949.5
-78.426,-0.765,3.8817,3881.7
-78.426,-0.768,3.79963,3799.63
-78.426,-0.77,3.7325,3732.5
-78.426,-0.773,3.79768,3797.68
-78.426,-0.776,3.79699,3796.99
-78.426,-0.779,3.75224,3752.24
-78.426,-0.781,3.81425,3814.25
-78.426,-0.784,3.90345,3903.45
-78.426,-0.787,3.84974,3849.74
-78.426,-0.79,3.74723,3747.23
-78.426,-0.792,3.75381,3753.81
-78.426,-0.795,3.78909,3789.09
-78.426,-0.798,3.74667,3746.67
-78.426,-0.8,3.75128,3751.28
-78.426,-0.803,3.79275,3792.75
-78.426,-0.806,3.85574,3855.74
-78.426,-0.809,3.84622,3846.22
-78.426,-0.811,3.86979,3869.79
-78.426,-0.814,3.88866,3888.66
-78.426,-0.817,3.82107,3821.07
-78.426,-0.82,3.72548,3725.48
-78.426,-0.822,3.75584,3755.84
-78.426,-0.825,3.80908,3809.08
-78.426,-0.828,3.87706,3877.06
-78.426,-0.831,3.87951,3879.51
-78.426,-0.833,3.83007,3830.07
-78.426,-0.836,3.8093,3809.3
-78.423,-0.559,3.68824,3688.24
-78.423,-0.562,3.6858,3685.8
-78.423,-0.564,3.69676,3696.76
-78.423,-0.567,3.69506,3695.06
-78.423,-0.57,3.6842,3684.2
-78.423,-0.573,3.67911,3679.11
-78.423,-0.575,3.67612,3676.12
-78.423,-0.578,3.69023,3690.23
-78.423,-0.581,3.69622,3696.22
-78.423,-0.584,3.70768,3707.68
-78.423,-0.586,3.70656,3706.56
-78.423,-0.589,3.71344,3713.44
-78.423,-0.592,3.72395,3723.95
-78.423,-0.595,3.73158,3731.58
-78.423,-0.597,3.74219,3742.19
-78.423,-0.6,3.75331,3753.31
-78.423,-0.603,3.77077,3770.77
-78.423,-0.605,3.80419,3804.19
-78.423,-0.608,3.88492,3884.92
-78.423,-0.611,3.92766,3927.66
-78.423,-0.614,3.93972,3939.72
-78.423,-0.616,3.94219,3942.19
-78.423,-0.619,3.96554,3965.54
-78.423,-0.622,3.97751,3977.51
-78.423,-0.625,3.99761,3997.61
-78.423,-0.627,4.02365,4023.65
-78.423,-0.63,4.05766,4057.66
-78.423,-0.633,4.0872,4087.2
-78.423,-0.636,4.12341,4123.41
-78.423,-0.638,4.1567,4156.7
-78.423,-0.641,4.19477,4194.77
-78.423,-0.644,4.22554,4225.54
-78.423,-0.647,4.25221,4252.21
-78.423,-0.649,4.29896,4298.96
-78.423,-0.652,4.36841,4368.41
-78.423,-0.655,4.40165,4401.65
-78.423,-0.658,4.43664,4436.64
-78.423,-0.66,4.50127,4501.27
-78.423,-0.663,4.60761,4607.61
-78.423,-0.666,4.67392,4673.92
-78.423,-0.669,4.76899,4768.99
-78.423,-0.671,4.88252,4882.52
-78.423,-0.674,4.97649,4976.49
-78.423,-0.677,5.05762,5057.62
-78.423,-0.68,5.10317,5103.17
-78.423,-0.682,5.11167,5111.67
-78.423,-0.685,5.11478,5114.78
-78.423,-0.688,5.09125,5091.25
-78.423,-0.691,5.04349,5043.49
-78.423,-0.693,4.94161,4941.61
-78.423,-0.696,4.84534,4845.34
-78.423,-0.699,4.7538,4753.8
-78.423,-0.702,4.66802,4668.02
-78.423,-0.704,4.63052,4630.52
-78.423,-0.707,4.61264,4612.64
-78.423,-0.71,4.56995,4569.95
-78.423,-0.713,4.50342,4503.42
-78.423,-0.715,4.42756,4427.56
-78.423,-0.718,4.38879,4388.79
-78.423,-0.721,4.3484,4348.4
-78.423,-0.724,4.3012,4301.2
-78.423,-0.726,4.21841,4218.41
-78.423,-0.729,4.13098,4130.98
-78.423,-0.732,4.10084,4100.84
-78.423,-0.735,4.10024,4100.24
-78.423,-0.737,4.11146,4111.46
-78.423,-0.74,4.07349,4073.49
-78.423,-0.743,4.0525,4052.5
-78.423,-0.746,4.02152,4021.52
-78.423,-0.748,3.98225,3982.25
-78.423,-0.751,3.98031,3980.31
-78.423,-0.754,3.99851,3998.51
-78.423,-0.757,3.98646,3986.46
-78.423,-0.759,3.8881,3888.1
-78.423,-0.762,3.79777,3797.77
-78.423,-0.765,3.81867,3818.67
-78.423,-0.768,3.75664,3756.64
-78.423,-0.77,3.78324,3783.24
-78.423,-0.773,3.84725,3847.25
-78.423,-0.776,3.81724,3817.24
-78.423,-0.779,3.77599,3775.99
-78.423,-0.781,3.84012,3840.12
-78.423,-0.784,3.88852,3888.52
-78.423,-0.787,3.80454,3804.54
-78.423,-0.79,3.75547,3755.47
-78.423,-0.792,3.78831,3788.31
-78.423,-0.795,3.77374,3773.74
-78.423,-0.798,3.77962,3779.62
-78.423,-0.8,3.80129,3801.29
-78.423,-0.803,3.85868,3858.68
-78.423,-0.806,3.9147,3914.7
-78.423,-0.809,3.87464,3874.64
-78.423,-0.811,3.88037,3880.37
-78.423,-0.814,3.92061,3920.61
-78.423,-0.817,3.84631,3846.31
-78.423,-0.82,3.74299,3742.99
-78.423,-0.822,3.74725,3747.25
-78.423,-0.825,3.80481,3804.81
-78.423,-0.828,3.84777,3847.77
-78.423,-0.831,3.88734,3887.34
-78.423,-0.833,3.88177,3881.77
-78.423,-0.836,3.86585,3865.85
-78.421,-0.559,3.73065,3730.65
-78.421,-0.562,3.74604,3746.04
-78.421,-0.564,3.74707,3747.07
-78.421,-0.567,3.73324,3733.24
-78.421,-0.57,3.71257,3712.57
-78.421,-0.573,3.69836,3698.36
-78.421,-0.575,3.67611,3676.11
-78.421,-0.578,3.69921,3699.21
-78.421,-0.581,3.70346,3703.46
-78.421,-0.584,3.70941,3709.41
-78.421,-0.586,3.72175,3721.75
-78.421,-0.589,3.7278,3727.8
-78.421,-0.592,3.72847,3728.47
-78.421,-0.595,3.7337,3733.7
-78.421,-0.597,3.74532,3745.32
-78.421,-0.6,3.75477,3754.77
-78.421,-0.603,3.77042,3770.42
-78.421,-0.605,3.80173,3801.73
-78.421,-0.608,3.8385,3838.5
-78.421,-0.611,3.89214,3892.14
-78.421,-0.614,3.90755,3907.55
-78.421,-0.616,3.91835,3918.35
-78.421,-0.619,3.95807,3958.07
-78.421,-0.622,3.98039,3980.39
-78.421,-0.625,4.00359,4003.59
-78.421,-0.627,4.02352,4023.52
-78.421,-0.63,4.04935,4049.35
-78.421,-0.633,4.07567,4075.67
-78.421,-0.636,4.10158,4101.58
-78.421,-0.638,4.13211,4132.11
-78.421,-0.641,4.15586,4155.86
-78.421,-0.644,4.17915,4179.15
-78.421,-0.647,4.23399,4233.99
-78.421,-0.649,4.29313,4293.13
-78.421,-0.652,4.31172,4311.72
-78.421,-0.655,4.33571,4335.71
-78.421,-0.658,4.4146,4414.6
-78.421,-0.66,4.46368,4463.68
-78.421,-0.663,4.52091,4520.91
-78.421,-0.666,4.59906,4599.06
-78.421,-0.669,4.69045,4690.45
-78.421,-0.671,4.78515,4785.15
-78.421,-0.674,4.86118,4861.18
-78.421,-0.677,4.90907,4909.07
-78.421,-0.68,4.94378,4943.78
-78.421,-0.682,4.9623,4962.3
-78.421,-0.685,4.98873,4988.73
-78.421,-0.688,4.95896,4958.96
